[361, 240, -110]
[320, 59, -11]
[321, 59, -11]
[321, 59, -11]
[330, 64, -40]
[329, 63, 12]
[319, 72, -21]
[318, 72, -5]
[343, 97, -64]
[333, 101, 47]
[316, 135, -93]
[321, 139, 71]
[280, 115, -104]
[297, 144, 64]
[273, 108, -115]
[293, 144, 66]
[273, 103, -111]
[290, 140, 58]
[277, 106, -102]
[291, 140, 61]
[341, 186, -36]
[330, 186, 36]
[318, 232, -104]
[314, 228, 119]
[326, 309, -140]
[323, 288, 195]
[335, 322, -144]
[325, 290, 198]
[299, 323, -186]
[302, 293, 184]
[316, 65, 0]
[320, 59, -5]
[321, 60, -5]
[322, 60, -5]
[320, 59, 5]
[321, 59, 5]
[321, 59, 5]
[329, 64, -22]
[329, 63, 28]
[318, 72, -4]
[318, 72, 10]
[341, 97, -47]
[336, 101, 58]
[315, 133, -84]
[340, 153, 67]
[279, 111, -100]
[341, 186, 51]
[273, 105, -110]
[346, 195, 53]
[274, 100, -109]
[341, 195, 49]
[277, 103, -97]
[338, 192, 48]
[340, 186, -36]
[330, 186, 36]
[318, 232, -111]
[315, 230, 110]
[326, 309, -135]
[325, 290, 177]
[335, 322, -138]
[326, 290, 182]
[299, 323, -180]
[302, 292, 171]
[316, 65, 10]
[320, 59, 4]
[321, 59, 4]
[322, 60, 4]
[320, 59, 15]
[321, 59, 15]
[321, 59, 15]
[329, 64, -9]
[329, 63, 38]
[318, 72, 6]
[317, 72, 20]
[341, 95, -35]
[337, 100, 64]
[316, 130, -80]
[347, 151, 66]
[279, 105, -103]
[356, 198, 49]
[274, 98, -112]
[361, 208, 51]
[274, 94, -106]
[357, 209, 47]
[277, 98, -100]
[354, 206, 46]
[338, 185, -36]
[328, 186, 36]
[318, 232, -108]
[315, 231, 81]
[327, 309, -122]
[325, 291, 145]
[335, 323, -125]
[329, 293, 150]
[299, 323, -166]
[303, 297, 137]
[316, 65, 11]
[320, 59, 5]
[321, 59, 5]
[322, 59, 5]
[320, 59, 16]
[321, 59, 16]
[321, 59, 16]
[329, 63, -8]
[329, 63, 39]
[318, 72, 7]
[317, 72, 21]
[340, 94, -35]
[336, 100, 66]
[316, 128, -81]
[346, 155, 67]
[280, 100, -107]
[356, 196, 51]
[276, 92, -116]
[363, 206, 54]
[280, 88, -109]
[358, 207, 50]
[282, 92, -105]
[355, 203, 49]
[336, 184, -36]
[326, 186, 36]
[318, 232, -109]
[315, 233, 68]
[327, 309, -120]
[325, 296, 120]
[335, 322, -122]
[331, 301, 124]
[299, 323, -163]
[302, 306, 110]
[315, 65, 15]
[320, 59, 9]
[321, 59, 9]
[322, 59, 9]
[320, 59, 20]
[320, 59, 20]
[321, 59, 20]
[329, 63, -5]
[329, 63, 40]
[318, 72, 11]
[317, 72, 24]
[339, 94, -31]
[337, 99, 65]
[313, 123, -78]
[345, 154, 66]
[281, 96, -106]
[355, 194, 48]
[277, 88, -115]
[362, 205, 50]
[283, 85, -108]
[358, 205, 46]
[287, 89, -103]
[354, 201, 45]
[335, 183, -36]
[324, 186, 36]
[318, 232, -107]
[315, 233, 82]
[326, 309, -118]
[325, 292, 146]
[335, 323, -120]
[331, 295, 151]
[299, 323, -161]
[304, 300, 140]
[315, 65, 10]
[320, 59, 4]
[321, 59, 4]
[321, 59, 4]
[320, 59, 14]
[320, 59, 14]
[321, 59, 14]
[328, 63, -11]
[329, 63, 34]
[317, 72, 6]
[317, 72, 19]
[338, 94, -37]
[337, 99, 62]
[312, 121, -81]
[343, 156, 66]
[283, 95, -108]
[351, 195, 47]
[278, 86, -118]
[358, 206, 49]
[286, 82, -111]
[353, 200, 45]
[290, 86, -106]
[351, 202, 45]
[333, 183, -35]
[324, 186, 35]
[318, 232, -92]
[315, 235, 80]
[326, 308, -95]
[325, 295, 138]
[335, 322, -97]
[337, 295, 143]
[299, 323, -136]
[309, 300, 130]
[312, 65, -8]
[319, 59, -14]
[320, 60, -14]
[321, 60, -14]
[318, 59, -4]
[319, 59, -4]
[319, 59, -4]
[328, 63, -26]
[326, 63, 16]
[316, 73, -11]
[316, 73, 0]
[338, 94, -44]
[332, 98, 47]
[307, 121, -86]
[332, 154, 64]
[286, 92, -107]
[347, 181, 52]
[281, 84, -117]
[357, 190, 54]
[289, 79, -111]
[348, 186, 49]
[291, 83, -105]
[347, 184, 49]
[332, 182, -36]
[322, 185, 36]
[318, 233, -73]
[315, 235, 86]
[326, 307, -78]
[325, 293, 148]
[335, 322, -80]
[337, 294, 153]
[299, 323, -117]
[311, 299, 142]
[312, 66, -12]
[317, 61, -17]
[318, 61, -17]
[319, 61, -17]
[317, 61, -9]
[318, 61, -9]
[318, 61, -9]
[325, 64, -26]
[324, 64, 11]
[316, 74, -14]
[315, 74, -3]
[338, 94, -46]
[328, 102, 43]
[307, 120, -83]
[324, 153, 56]
[290, 90, -99]
[332, 177, 39]
[285, 81, -108]
[337, 185, 40]
[291, 75, -103]
[334, 182, 34]
[296, 82, -97]
[333, 179, 36]
[332, 182, -35]
[318, 185, 35]
[318, 234, -75]
[315, 237, 81]
[326, 307, -81]
[325, 293, 131]
[335, 322, -82]
[339, 293, 135]
[299, 323, -121]
[312, 298, 120]
[311, 66, -9]
[317, 61, -16]
[317, 61, -16]
[318, 61, -16]
[315, 62, -5]
[316, 62, -5]
[316, 62, -5]
[321, 64, -22]
[321, 65, 13]
[314, 73, -12]
[313, 74, 0]
[332, 94, -42]
[323, 103, 44]
[307, 121, -73]
[321, 151, 46]
[298, 97, -86]
[324, 171, 15]
[296, 90, -96]
[327, 179, 13]
[301, 85, -93]
[325, 176, 8]
[302, 89, -85]
[325, 172, 12]
[330, 181, -33]
[316, 185, 33]
[317, 234, -77]
[315, 236, 85]
[326, 307, -91]
[329, 274, 140]
[335, 322, -92]
[338, 280, 144]
[299, 323, -130]
[317, 285, 130]
[309, 68, -3]
[313, 64, -8]
[314, 63, -8]
[315, 63, -8]
[312, 64, 0]
[312, 64, 0]
[312, 65, 0]
[320, 67, -15]
[318, 68, 17]
[311, 75, -5]
[310, 76, 5]
[331, 94, -36]
[321, 105, 45]
[308, 118, -77]
[319, 149, 52]
[304, 97, -104]
[322, 173, 27]
[303, 91, -116]
[324, 180, 27]
[307, 87, -112]
[322, 178, 21]
[307, 91, -103]
[322, 175, 24]
[329, 181, -32]
[315, 185, 32]
[317, 235, -76]
[315, 234, 85]
[326, 308, -94]
[332, 270, 143]
[335, 322, -94]
[339, 277, 148]
[299, 323, -133]
[319, 280, 136]
[298, 73, -6]
[303, 67, -12]
[304, 66, -12]
[305, 66, -12]
[302, 67, -3]
[302, 67, -3]
[302, 68, -3]
[314, 68, -20]
[311, 69, 18]
[304, 80, -8]
[302, 80, 3]
[330, 94, -41]
[314, 104, 46]
[305, 119, -81]
[311, 143, 65]
[299, 94, -103]
[312, 156, 51]
[296, 89, -116]
[313, 161, 52]
[300, 84, -110]
[312, 157, 46]
[302, 88, -102]
[312, 155, 48]
[328, 181, -33]
[315, 184, 33]
[315, 235, -78]
[314, 234, 88]
[326, 307, -105]
[335, 264, 149]
[335, 322, -109]
[342, 269, 155]
[298, 323, -145]
[324, 276, 151]
[297, 79, -14]
[301, 69, -21]
[302, 69, -21]
[303, 69, -21]
[298, 72, -10]
[298, 72, -10]
[301, 70, -11]
[312, 70, -35]
[310, 71, 11]
[302, 83, -17]
[301, 82, -4]
[329, 95, -53]
[315, 103, 43]
[303, 120, -88]
[304, 132, 76]
[298, 94, -96]
[297, 120, 86]
[296, 89, -103]
[297, 117, 91]
[299, 85, -100]
[297, 113, 87]
[300, 89, -95]
[297, 114, 84]
[327, 181, -33]
[315, 184, 33]
[315, 235, -77]
[312, 234, 90]
[326, 307, -106]
[335, 265, 150]
[335, 321, -110]
[342, 269, 155]
[298, 323, -145]
[324, 277, 150]
[298, 78, -21]
[300, 69, -28]
[302, 69, -28]
[305, 68, -28]
[299, 71, -18]
[299, 70, -18]
[302, 69, -18]
[314, 70, -38]
[310, 71, 4]
[303, 81, -24]
[301, 82, -11]
[329, 96, -56]
[315, 102, 39]
[303, 120, -86]
[306, 136, 64]
[298, 96, -81]
[303, 144, 57]
[296, 90, -88]
[303, 147, 57]
[300, 86, -86]
[303, 144, 51]
[300, 90, -80]
[303, 143, 54]
[327, 181, -33]
[315, 184, 33]
[315, 236, -63]
[312, 234, 94]
[325, 307, -81]
[335, 268, 152]
[335, 321, -84]
[343, 273, 157]
[298, 323, -120]
[323, 280, 150]
[297, 77, -16]
[299, 69, -23]
[300, 69, -23]
[302, 68, -23]
[298, 70, -13]
[298, 70, -13]
[299, 69, -13]
[311, 70, -35]
[309, 71, 9]
[301, 81, -19]
[300, 82, -6]
[327, 96, -56]
[316, 102, 41]
[300, 120, -74]
[305, 137, 64]
[297, 97, -52]
[302, 146, 49]
[295, 91, -57]
[301, 150, 49]
[299, 87, -56]
[303, 147, 43]
[300, 90, -50]
[303, 145, 46]
[326, 182, -35]
[316, 184, 35]
[314, 238, -54]
[312, 234, 93]
[325, 307, -66]
[329, 279, 143]
[335, 321, -68]
[342, 277, 148]
[298, 323, -100]
[321, 285, 141]
[298, 77, -15]
[299, 70, -21]
[300, 70, -21]
[302, 70, -21]
[298, 71, -11]
[298, 71, -11]
[299, 70, -11]
[311, 71, -33]
[310, 72, 11]
[302, 82, -18]
[300, 82, -6]
[327, 96, -54]
[315, 102, 47]
[301, 121, -76]
[303, 134, 69]
[297, 97, -65]
[300, 137, 56]
[295, 92, -71]
[300, 138, 58]
[298, 89, -70]
[301, 135, 53]
[299, 92, -64]
[301, 134, 54]
[326, 182, -35]
[316, 184, 35]
[314, 238, -65]
[312, 235, 70]
[325, 307, -68]
[326, 291, 99]
[335, 321, -70]
[340, 297, 101]
[298, 323, -119]
[313, 303, 88]
[296, 79, -14]
[297, 72, -21]
[298, 72, -21]
[299, 71, -21]
[297, 72, -11]
[297, 72, -11]
[297, 71, -11]
[310, 72, -34]
[309, 72, 12]
[300, 83, -18]
[299, 83, -5]
[327, 97, -55]
[315, 102, 47]
[302, 121, -90]
[301, 125, 89]
[297, 97, -95]
[294, 110, 109]
[296, 93, -102]
[294, 106, 115]
[299, 90, -101]
[294, 103, 111]
[300, 93, -94]
[294, 105, 107]
[326, 182, -36]
[315, 184, 36]
[313, 238, -68]
[312, 235, 67]
[325, 307, -81]
[325, 294, 95]
[335, 321, -84]
[334, 305, 97]
[298, 324, -123]
[306, 309, 84]
[295, 78, -16]
[296, 72, -23]
[297, 71, -23]
[298, 71, -23]
[296, 72, -12]
[296, 71, -12]
[296, 71, -12]
[311, 71, -37]
[309, 72, 10]
[299, 83, -19]
[298, 82, -6]
[327, 97, -57]
[315, 101, 45]
[302, 121, -96]
[301, 123, 81]
[298, 98, -105]
[297, 110, 93]
[297, 93, -112]
[297, 106, 98]
[300, 90, -110]
[297, 103, 95]
[300, 93, -103]
[297, 105, 91]
[325, 182, -36]
[315, 184, 36]
[312, 238, -77]
[312, 235, 75]
[325, 307, -104]
[325, 291, 117]
[335, 321, -108]
[335, 297, 121]
[298, 324, -144]
[309, 302, 109]
[295, 76, -15]
[297, 70, -22]
[298, 70, -22]
[299, 69, -22]
[296, 70, -12]
[297, 69, -12]
[297, 69, -12]
[311, 70, -36]
[310, 71, 11]
[300, 81, -18]
[298, 81, -6]
[326, 96, -59]
[316, 100, 47]
[300, 121, -81]
[303, 128, 78]
[298, 98, -63]
[299, 124, 79]
[297, 93, -68]
[299, 122, 82]
[300, 90, -69]
[300, 120, 77]
[300, 93, -62]
[300, 121, 77]
[325, 183, -36]
[315, 184, 36]
[312, 238, -73]
[312, 235, 86]
[325, 307, -96]
[325, 291, 128]
[335, 321, -98]
[335, 297, 132]
[298, 324, -133]
[307, 304, 121]
[295, 76, -14]
[298, 69, -21]
[299, 69, -21]
[300, 68, -21]
[297, 69, -11]
[297, 68, -11]
[298, 68, -11]
[311, 69, -36]
[310, 70, 11]
[300, 80, -18]
[298, 80, -5]
[326, 95, -59]
[316, 99, 48]
[300, 120, -81]
[303, 126, 91]
[297, 97, -73]
[298, 122, 109]
[297, 93, -79]
[298, 122, 114]
[300, 91, -79]
[299, 119, 110]
[301, 94, -72]
[299, 119, 107]
[325, 183, -37]
[315, 183, 37]
[313, 239, -59]
[312, 235, 88]
[325, 308, -73]
[325, 291, 133]
[335, 322, -74]
[335, 296, 137]
[298, 324, -106]
[306, 304, 128]
[296, 73, -15]
[298, 66, -22]
[299, 66, -22]
[300, 65, -22]
[298, 66, -12]
[298, 65, -12]
[299, 65, -12]
[311, 67, -38]
[311, 66, 11]
[300, 78, -19]
[299, 78, -5]
[326, 95, -62]
[316, 98, 48]
[300, 120, -101]
[304, 126, 99]
[297, 96, -115]
[298, 127, 129]
[297, 92, -125]
[297, 127, 136]
[300, 89, -125]
[297, 124, 130]
[300, 92, -115]
[297, 124, 127]
[325, 183, -37]
[316, 183, 37]
[313, 239, -62]
[313, 235, 95]
[325, 308, -77]
[325, 290, 146]
[335, 322, -79]
[335, 295, 150]
[298, 324, -113]
[307, 302, 140]
[297, 71, -19]
[301, 65, -26]
[302, 65, -26]
[303, 65, -26]
[301, 65, -15]
[302, 65, -15]
[302, 65, -15]
[311, 67, -40]
[311, 66, 8]
[301, 78, -22]
[300, 77, -8]
[327, 95, -62]
[316, 98, 45]
[304, 120, -111]
[304, 126, 97]
[294, 96, -139]
[297, 126, 129]
[292, 92, -152]
[296, 126, 136]
[294, 89, -149]
[296, 123, 130]
[295, 92, -139]
[296, 123, 127]
[325, 183, -37]
[316, 183, 37]
[313, 238, -65]
[314, 235, 94]
[325, 308, -82]
[325, 290, 145]
[335, 322, -84]
[336, 295, 149]
[298, 324, -118]
[309, 301, 138]
[299, 78, -17]
[303, 67, -24]
[305, 67, -24]
[305, 67, -24]
[303, 68, -13]
[304, 68, -13]
[304, 68, -13]
[312, 68, -39]
[312, 69, 9]
[303, 81, -21]
[301, 79, -7]
[328, 95, -62]
[317, 100, 45]
[309, 116, -113]
[305, 127, 101]
[296, 95, -151]
[298, 128, 136]
[294, 90, -164]
[298, 128, 144]
[295, 86, -161]
[297, 125, 137]
[296, 89, -151]
[297, 125, 134]
[326, 183, -37]
[317, 183, 37]
[313, 238, -71]
[314, 235, 85]
[325, 308, -94]
[325, 292, 127]
[335, 322, -97]
[333, 299, 130]
[298, 324, -133]
[310, 303, 116]
[305, 70, -17]
[310, 65, -23]
[311, 65, -23]
[311, 66, -23]
[309, 65, -13]
[310, 65, -13]
[311, 65, -13]
[318, 67, -38]
[316, 67, 10]
[309, 78, -20]
[307, 76, -6]
[331, 94, -61]
[321, 100, 45]
[308, 117, -105]
[310, 128, 89]
[294, 95, -125]
[299, 128, 98]
[290, 90, -136]
[298, 128, 102]
[294, 86, -134]
[298, 124, 96]
[295, 88, -124]
[298, 113, 96]
[327, 182, -37]
[318, 183, 37]
[313, 238, -72]
[315, 235, 92]
[325, 308, -95]
[325, 291, 140]
[335, 322, -98]
[332, 300, 144]
[298, 324, -134]
[311, 302, 132]
[308, 68, -16]
[313, 61, -22]
[313, 62, -22]
[314, 62, -22]
[312, 61, -11]
[313, 60, -11]
[313, 60, -11]
[321, 66, -38]
[319, 64, 10]
[310, 75, -20]
[309, 74, -6]
[334, 94, -61]
[320, 99, 45]
[308, 117, -100]
[310, 128, 70]
[292, 95, -102]
[298, 120, 66]
[289, 90, -110]
[297, 117, 69]
[294, 84, -109]
[297, 113, 66]
[295, 87, -100]
[297, 113, 65]
[329, 182, -36]
[318, 183, 36]
[313, 237, -90]
[315, 235, 97]
[325, 308, -122]
[325, 291, 153]
[335, 322, -125]
[333, 297, 158]
[298, 323, -165]
[307, 302, 147]
[308, 67, -15]
[313, 60, -21]
[314, 61, -21]
[314, 61, -21]
[313, 60, -11]
[313, 60, -11]
[314, 59, -11]
[323, 64, -38]
[320, 64, 10]
[310, 74, -20]
[309, 74, -6]
[335, 94, -61]
[320, 98, 45]
[308, 119, -99]
[310, 129, 72]
[292, 94, -102]
[295, 119, 72]
[288, 87, -111]
[293, 115, 75]
[294, 82, -108]
[293, 111, 71]
[295, 86, -101]
[293, 112, 70]
[329, 182, -36]
[318, 183, 36]
[313, 237, -87]
[315, 235, 99]
[325, 308, -109]
[325, 291, 156]
[335, 322, -112]
[336, 292, 161]
[298, 323, -149]
[306, 302, 152]
[310, 66, -15]
[314, 59, -21]
[315, 59, -21]
[316, 60, -21]
[314, 59, -11]
[315, 59, -11]
[316, 59, -11]
[324, 63, -37]
[323, 63, 10]
[312, 73, -20]
[311, 73, -6]
[336, 94, -62]
[323, 98, 45]
[308, 121, -80]
[315, 137, 48]
[292, 94, -57]
[303, 140, 12]
[288, 85, -63]
[300, 142, 10]
[294, 81, -60]
[300, 137, 6]
[295, 85, -55]
[301, 136, 9]
[329, 182, -36]
[320, 183, 36]
[313, 237, -69]
[315, 235, 104]
[325, 308, -90]
[338, 265, 175]
[335, 322, -92]
[345, 268, 182]
[298, 323, -124]
[328, 277, 182]
[312, 66, -13]
[316, 59, -19]
[317, 59, -19]
[318, 59, -19]
[316, 59, -9]
[317, 59, -9]
[318, 59, -9]
[325, 63, -34]
[325, 63, 10]
[313, 72, -17]
[313, 72, -4]
[336, 94, -60]
[332, 99, 45]
[308, 122, -87]
[326, 140, 62]
[289, 94, -96]
[318, 154, 57]
[283, 85, -106]
[318, 158, 59]
[289, 81, -100]
[317, 154, 55]
[293, 85, -94]
[317, 152, 54]
[330, 182, -36]
[322, 183, 36]
[313, 237, -59]
[315, 235, 100]
[325, 308, -71]
[339, 266, 167]
[335, 322, -73]
[346, 269, 174]
[298, 323, -103]
[329, 277, 173]
[314, 66, -8]
[318, 59, -14]
[318, 59, -14]
[319, 60, -14]
[318, 59, -4]
[319, 59, -4]
[319, 59, -4]
[325, 63, -30]
[326, 63, 14]
[315, 72, -12]
[315, 72, 0]
[336, 94, -56]
[336, 101, 47]
[308, 124, -88]
[333, 145, 67]
[286, 96, -99]
[336, 169, 62]
[278, 86, -109]
[340, 176, 64]
[284, 82, -101]
[337, 173, 60]
[289, 86, -95]
[335, 171, 60]
[330, 183, -37]
[322, 183, 37]
[313, 238, -64]
[315, 235, 99]
[325, 308, -72]
[338, 268, 175]
[335, 322, -73]
[345, 272, 183]
[298, 323, -105]
[326, 278, 180]
[314, 65, -3]
[319, 58, -10]
[319, 58, -10]
[320, 59, -10]
[319, 58, 0]
[320, 58, 0]
[320, 58, 0]
[326, 62, -27]
[327, 62, 20]
[315, 71, -8]
[315, 71, 5]
[336, 94, -54]
[334, 99, 51]
